rate_date,from_currency,rate,is_filled,is_corrected
2023-12-22,USD,1365.61,False,False
2023-12-23,GBP,1525.5104,True,False
2023-12-23,USD,1365.61,True,False
2023-12-24,GBP,1525.5104,True,False
2023-12-24,USD,1365.61,True,False
2023-12-25,GBP,1540.7631,False,False
2023-12-25,USD,1381.7964,False,False
2023-12-26,GBP,1558.27,False,False
2023-12-26,USD,1379.1251,False,False
2023-12-27,GBP,1549.3012,False,False
2023-12-27,USD,1394.132,False,False
2023-12-28,GBP,1541.43,False,False
2023-12-28,USD,1373.2982,False,False
2023-12-29,GBP,1553.6366,False,False
2023-12-29,USD,1372.22,False,False
2023-12-30,GBP,1553.6366,True,False
2023-12-30,USD,1372.22,True,False
2023-12-31,GBP,1553.6366,True,False
2023-12-31,USD,1372.22,True,False
2024-01-01,GBP,1576.3745,False,False
2024-01-01,USD,1394.83,False,False
2024-01-02,GBP,1574.3848,False,False
2024-01-02,USD,1406.3,False,False
2024-01-03,GBP,1576.6103,False,False
2024-01-03,USD,1419.72,False,False
2024-01-04,GBP,1585.28,False,False
2024-01-04,USD,1434.13,False,False
2024-01-05,GBP,1593.8232,False,False
2024-01-05,USD,1438.2558,False,False
2024-01-06,GBP,1593.8232,True,False
2024-01-06,USD,1438.2558,True,False
2024-01-07,GBP,1593.8232,True,False
2024-01-07,USD,1438.2558,True,False
2024-01-08,GBP,1584.7437,False,False
2024-01-08,USD,1430.5,False,False
2024-01-09,GBP,1584.6,False,False
2024-01-09,USD,1416.1628,False,False
2024-01-10,GBP,1600.5149,False,False
2024-01-10,USD,1416.453,False,False
2024-01-11,GBP,1612.64,False,False
2024-01-11,USD,1427.03,False,False
2024-01-12,GBP,1628.9,False,False
2024-01-12,USD,1434.3767,False,False
2024-01-13,GBP,1628.9,True,False
2024-01-13,USD,1434.3767,True,False
2024-01-14,GBP,1628.9,True,False
2024-01-14,USD,1434.3767,True,False
2024-01-15,GBP,1644.452,False,False
2024-01-15,USD,1431.4285,False,False
2024-01-16,GBP,1645.0604,False,False
2024-01-16,USD,1433.71,False,False
2024-01-17,GBP,1657.09,False,False
2024-01-17,USD,1432.64,False,False
2024-01-18,GBP,1673.3588,False,False
2024-01-18,USD,1425.5505,False,False
2024-01-19,GBP,1674.827,False,True
2024-01-19,USD,1423.5088,False,False
2024-01-20,GBP,1674.827,True,False
2024-01-20,USD,1423.5088,True,False
2024-01-21,GBP,1674.827,True,False
2024-01-21,USD,1423.5088,True,False
2024-01-22,GBP,1668.5111,False,False
2024-01-22,USD,1416.67,False,False
2024-01-23,GBP,1660.41,False,False
2024-01-23,USD,1418.2127,False,False
2024-01-24,GBP,1663.975,False,False
2024-01-24,USD,1408.3813,False,False
2024-01-25,GBP,1669.533,False,False
2024-01-25,USD,1413.2134,False,False
2024-01-26,GBP,1650.2093,False,False
2024-01-26,USD,1406.11,False,False
2024-01-27,GBP,1650.2093,True,False
2024-01-27,USD,1406.11,True,False
2024-01-28,GBP,1650.2093,True,False
2024-01-28,USD,1406.11,True,False
2024-01-29,GBP,2239.1436,False,False
2024-01-29,USD,1917.89,False,False
2024-01-30,GBP,2241.4172,False,False
2024-01-30,USD,1919.6929,False,False
2024-01-31,GBP,2251.5221,False,False
2024-01-31,USD,1925.1406,False,False
2024-02-01,GBP,2251.0889,False,False
2024-02-01,USD,1899.2077,False,False
2024-02-02,GBP,2287.6342,False,False
2024-02-02,USD,1917.5371,False,False
2024-02-03,GBP,2287.6342,True,False
2024-02-03,USD,1917.5371,True,False
2024-02-04,GBP,2287.6342,True,False
2024-02-04,USD,1917.5371,True,False
2024-02-05,GBP,2324.0898,False,False
2024-02-05,USD,1944.6177,False,False
2024-02-06,GBP,2348.4267,False,False
2024-02-06,USD,1963.998,False,False
2024-02-07,GBP,2352.56,False,False
2024-02-07,USD,1971.3875,False,False
2024-02-08,GBP,2362.84,False,False
2024-02-08,USD,1958.3496,False,False
2024-02-09,GBP,2356.7831,False,False
2024-02-09,USD,1974.3709,False,False
2024-02-10,GBP,2356.7831,True,False
2024-02-10,USD,1974.3709,True,False
2024-02-11,GBP,2356.7831,True,False
2024-02-11,USD,1974.3709,True,False
2024-02-12,GBP,2371.1,False,False
2024-02-12,USD,1994.61,False,False
2024-02-13,GBP,2403.8744,False,False
2024-02-13,USD,1993.2803,False,False
2024-02-14,GBP,2389.72,False,False
2024-02-14,USD,2009.5857,False,False
2024-02-15,GBP,2389.3575,False,False
2024-02-15,USD,2026.5832,False,False
2024-02-16,GBP,2405.7877,False,False
2024-02-16,USD,2031.27,False,False
2024-02-17,GBP,2405.7877,True,False
2024-02-17,USD,2031.27,True,False
2024-02-18,GBP,2405.7877,True,False
2024-02-18,USD,2031.27,True,False
2024-02-19,GBP,2389.0146,False,False
2024-02-19,USD,2019.2826,False,False
2024-02-20,GBP,2406.0304,False,False
2024-02-20,USD,2020.41,False,False
2024-02-21,GBP,2423.5925,False,False
2024-02-21,USD,2020.296,False,True
2024-02-22,GBP,2408.28,False,False
2024-02-22,USD,2019.98,False,False
2024-02-23,GBP,2408.28,True,False
2024-02-23,USD,2019.98,True,False
2024-02-24,GBP,2408.28,True,False
2024-02-24,USD,2019.98,True,False
2024-02-25,GBP,2408.28,True,False
2024-02-25,USD,2019.98,True,False
2024-02-26,GBP,2375.6097,False,False
2024-02-26,USD,2013.7353,False,False
2024-02-27,GBP,2400.49,False,False
2024-02-27,USD,2020.8937,False,False
2024-02-28,GBP,2433.52,False,False
2024-02-28,USD,2018.2385,False,False
2024-02-29,GBP,2433.52,True,False
2024-02-29,USD,2018.2385,True,False
2024-03-01,GBP,2422.6359,False,False
2024-03-01,USD,2016.3201,False,False
2024-03-02,GBP,2422.6359,True,False
2024-03-02,USD,2016.3201,True,False
2024-03-03,GBP,2422.6359,True,False
2024-03-03,USD,2016.3201,True,False
2024-03-04,GBP,2422.6359,True,False
2024-03-04,USD,2016.3201,True,False
2024-03-05,GBP,2434.7513,False,False
2024-03-05,USD,2023.5,False,False
2024-03-06,GBP,2412.5536,False,False
2024-03-06,USD,2019.75,False,False
2024-03-07,GBP,2386.1761,False,False
2024-03-07,USD,2009.1509,False,False
2024-03-08,GBP,2401.4917,False,False
2024-03-08,USD,2031.8575,False,False
2024-03-09,GBP,2401.4917,True,False
2024-03-09,USD,2031.8575,True,False
2024-03-10,GBP,2401.4917,True,False
2024-03-10,USD,2031.8575,True,False
2024-03-11,GBP,2406.0641,False,False
2024-03-11,USD,2048.1779,False,False
2024-03-12,GBP,2422.003,False,False
2024-03-12,USD,2050.5498,False,False
2024-03-13,GBP,2435.03,False,False
2024-03-13,USD,2049.7939,False,False
2024-03-14,GBP,2415.9973,False,False
2024-03-14,USD,2071.07,False,False
2024-03-15,GBP,2434.1505,False,False
2024-03-15,USD,2062.97,False,False
2024-03-16,GBP,2434.1505,True,False
2024-03-16,USD,2062.97,True,False
2024-03-17,GBP,2434.1505,True,False
2024-03-17,USD,2062.97,True,False
2024-03-18,GBP,2412.84,False,False
2024-03-18,USD,2059.82,False,False
2024-03-19,GBP,2456.1289,False,False
2024-03-19,USD,2070.92,False,False
2024-03-20,GBP,2458.38,False,False
2024-03-20,USD,2058.44,False,False
2024-03-21,GBP,2458.1791,False,False
2024-03-21,USD,2076.9957,False,False
2024-03-22,GBP,2474.14,False,False
2024-03-22,USD,2092.33,False,False
2024-03-23,GBP,2474.14,True,False
2024-03-23,USD,2092.33,True,False
2024-03-24,GBP,2474.14,True,False
2024-03-24,USD,2092.33,True,False
2024-03-25,GBP,2504.727,False,False
2024-03-25,USD,2109.3521,False,False
2024-03-26,GBP,2529.42,False,False
2024-03-26,USD,2117.7335,False,False
2024-03-27,GBP,2537.65,False,False
2024-03-27,USD,2107.57,False,False
2024-03-28,GBP,2551.8356,False,False
2024-03-28,USD,2119.73,False,False
2024-03-29,GBP,2566.54,False,False
2024-03-29,USD,2118.14,False,False
2024-03-30,GBP,2566.54,True,False
2024-03-30,USD,2118.14,True,False
2024-03-31,GBP,2566.54,True,False
2024-03-31,USD,2118.14,True,False
2024-04-01,GBP,2566.01,False,False
2024-04-01,USD,2150.83,False,False
2024-04-02,GBP,2553.4275,False,False
2024-04-02,USD,2152.29,False,False
2024-04-03,GBP,2556.0377,False,False
2024-04-03,USD,2177.3,False,False
2024-04-04,GBP,2570.1758,False,False
2024-04-04,USD,2180.5565,False,False
2024-04-05,GBP,2580.86,False,False
2024-04-05,USD,2199.7264,False,False
2024-04-06,GBP,2580.86,True,False
2024-04-06,USD,2199.7264,True,False
2024-04-07,GBP,2580.86,True,False
2024-04-07,USD,2199.7264,True,False
2024-04-08,GBP,2562.5799,False,False
2024-04-08,USD,2240.1963,False,False
2024-04-09,GBP,2562.5799,True,False
2024-04-09,USD,2240.1963,True,False
2024-04-10,GBP,2599.8482,False,False
2024-04-10,USD,2224.0413,False,False
2024-04-11,GBP,2573.71,False,False
2024-04-11,USD,2252.4181,False,False
2024-04-12,GBP,2567.9065,False,False
2024-04-12,USD,2278.7023,False,False
2024-04-13,GBP,2567.9065,True,False
2024-04-13,USD,2278.7023,True,False
2024-04-14,GBP,2567.9065,True,False
2024-04-14,USD,2278.7023,True,False
2024-04-15,GBP,2576.3243,False,False
2024-04-15,USD,2287.6741,False,False
2024-04-16,GBP,2598.4836,False,False
2024-04-16,USD,2274.9417,False,False
2024-04-17,GBP,2599.2346,False,False
2024-04-17,USD,2301.57,False,False
2024-04-18,GBP,2579.95,False,False
2024-04-18,USD,2297.1429,False,False
2024-04-19,GBP,2602.97,False,False
2024-04-19,USD,2280.02,False,False
2024-04-20,GBP,2602.97,True,False
2024-04-20,USD,2280.02,True,False
2024-04-21,GBP,2602.97,True,False
2024-04-21,USD,2280.02,True,False
2024-04-22,GBP,2555.5718,False,False
2024-04-22,USD,2315.4149,False,False
2024-04-23,GBP,2548.4374,False,False
2024-04-23,USD,2308.9473,False,False
2024-04-24,GBP,2548.261,False,False
2024-04-24,USD,2314.31,False,False
2024-04-25,GBP,2552.3122,False,False
2024-04-25,USD,2300.7013,False,False
2024-04-26,GBP,2569.62,False,False
2024-04-26,USD,2310.4679,False,False
2024-04-27,GBP,2569.62,True,False
2024-04-27,USD,2310.4679,True,False
2024-04-28,GBP,2569.62,True,False
2024-04-28,USD,2310.4679,True,False
2024-04-29,GBP,2590.12,False,False
2024-04-29,USD,2344.3209,False,False
2024-04-30,GBP,2593.328,False,False
2024-04-30,USD,2342.3538,False,False
2024-05-01,GBP,2603.46,False,False
2024-05-01,USD,2338.9963,False,False
2024-05-02,GBP,2606.0643,False,False
2024-05-02,USD,2343.34,False,False
2024-05-03,GBP,2619.462,False,False
2024-05-03,USD,2357.19,False,False
2024-05-04,GBP,2619.462,True,False
2024-05-04,USD,2357.19,True,False
2024-05-05,GBP,2619.462,True,False
2024-05-05,USD,2357.19,True,False
2024-05-06,GBP,2665.8708,False,False
2024-05-06,USD,2395.67,False,False
2024-05-07,GBP,2668.8862,False,False
2024-05-07,USD,2375.0068,False,False
2024-05-08,GBP,2660.1388,False,False
2024-05-08,USD,2334.96,False,False
2024-05-09,GBP,2640.8428,False,False
2024-05-09,USD,2345.5899,False,False
2024-05-10,GBP,2665.4137,False,False
2024-05-10,USD,2388.7753,False,False
2024-05-11,GBP,2665.4137,True,False
2024-05-11,USD,2388.7753,True,False
2024-05-12,GBP,2665.4137,True,False
2024-05-12,USD,2388.7753,True,False
2024-05-13,GBP,2666.241,False,False
2024-05-13,USD,2382.9088,False,False
2024-05-14,GBP,2680.6692,False,False
2024-05-14,USD,2389.0118,False,False
2024-05-15,GBP,2722.443,False,False
2024-05-15,USD,2401.7283,False,False
2024-05-16,GBP,2695.3513,False,False
2024-05-16,USD,2415.86,False,False
2024-05-17,GBP,2693.28,False,False
2024-05-17,USD,2424.308,False,False
2024-05-18,GBP,2693.28,True,False
2024-05-18,USD,2424.308,True,False
2024-05-19,GBP,2693.28,True,False
2024-05-19,USD,2424.308,True,False
2024-05-20,GBP,2724.52,False,False
2024-05-20,USD,2436.0217,False,False
2024-05-21,GBP,2753.13,False,False
2024-05-21,USD,2429.8411,False,False
2024-05-22,GBP,2727.3591,False,False
2024-05-22,USD,2462.3921,False,False
2024-05-23,GBP,2762.3196,False,False
2024-05-23,USD,2471.88,False,False
2024-05-24,GBP,2756.76,False,False
2024-05-24,USD,2454.2451,False,False
2024-05-25,GBP,2756.76,True,False
2024-05-25,USD,2454.2451,True,False
2024-05-26,GBP,2756.76,True,False
2024-05-26,USD,2454.2451,True,False
2024-05-27,GBP,2780.4101,False,False
2024-05-27,USD,2427.3335,False,False
2024-05-28,GBP,2804.65,False,False
2024-05-28,USD,2427.09,False,False
2024-05-29,GBP,2805.182,False,False
2024-05-29,USD,2430.2448,False,False
2024-05-30,GBP,2811.2598,False,False
2024-05-30,USD,2431.62,False,False
2024-05-31,GBP,2825.28,False,False
2024-05-31,USD,2450.87,False,False
2024-06-01,GBP,2825.28,True,False
2024-06-01,USD,2450.87,True,False
2024-06-02,GBP,2825.28,True,False
2024-06-02,USD,2450.87,True,False
2024-06-03,GBP,2889.09,False,False
2024-06-03,USD,2458.728,False,False
2024-06-04,GBP,2877.51,False,False
2024-06-04,USD,2458.1038,False,False
2024-06-05,GBP,2899.187,False,False
2024-06-05,USD,2460.15,False,False
2024-06-06,GBP,2909.7963,False,False
2024-06-06,USD,2465.1475,False,False
2024-06-07,GBP,2885.9899,False,False
2024-06-07,USD,2460.4005,False,False
2024-06-08,GBP,2885.9899,True,False
2024-06-08,USD,2460.4005,True,False
2024-06-09,GBP,2885.9899,True,False
2024-06-09,USD,2460.4005,True,False
2024-06-10,GBP,2885.154,False,False
2024-06-10,USD,2449.54,False,False
2024-06-11,GBP,2885.4738,False,False
2024-06-11,USD,2426.941,False,False
2024-06-12,GBP,2885.4738,True,False
2024-06-12,USD,2426.941,True,False
2024-06-13,GBP,2895.0263,False,False
2024-06-13,USD,2435.6586,False,False
2024-06-14,GBP,2905.91,False,False
2024-06-14,USD,2419.9144,False,False
2024-06-15,GBP,2905.91,True,False
2024-06-15,USD,2419.9144,True,False
2024-06-16,GBP,2905.91,True,False
2024-06-16,USD,2419.9144,True,False
2024-06-17,GBP,2867.9,False,False
2024-06-17,USD,2393.8912,False,False
2024-06-18,GBP,2875.6361,False,False
2024-06-18,USD,2400.5142,False,False
2024-06-19,GBP,2882.37,False,False
2024-06-19,USD,2406.22,False,False
2024-06-20,GBP,2887.58,False,False
2024-06-20,USD,2391.4614,False,False
2024-06-21,GBP,2876.2731,False,False
2024-06-21,USD,2364.376,False,False
2024-06-22,GBP,2876.2731,True,False
2024-06-22,USD,2364.376,True,False
2024-06-23,GBP,2876.2731,True,False
2024-06-23,USD,2364.376,True,False
2024-06-24,GBP,2877.6607,False,False
2024-06-24,USD,2391.02,False,False
2024-06-25,GBP,2876.01,False,False
2024-06-25,USD,2417.6612,False,False
2024-06-26,GBP,2906.47,False,False
2024-06-26,USD,2432.6641,False,False
2024-06-27,GBP,2915.9096,False,False
2024-06-27,USD,2425.5303,False,False
2024-06-28,GBP,2934.74,False,False
2024-06-28,USD,2432.609,False,False
2024-06-29,GBP,2934.74,True,False
2024-06-29,USD,2432.609,True,False
2024-06-30,GBP,2934.74,True,False
2024-06-30,USD,2432.609,True,False
2024-07-01,GBP,2992.41,False,False
2024-07-01,USD,2480.44,False,False
2024-07-02,GBP,2994.3644,False,False
2024-07-02,USD,2503.5645,False,False
2024-07-03,GBP,2992.7472,False,False
2024-07-03,USD,2502.0497,False,False
2024-07-04,GBP,2996.718,False,False
2024-07-04,USD,2489.0131,False,False
2024-07-05,GBP,2987.9878,False,False
2024-07-05,USD,2523.46,False,False
2024-07-06,GBP,2987.9878,True,False
2024-07-06,USD,2523.46,True,False
2024-07-07,GBP,2987.9878,True,False
2024-07-07,USD,2523.46,True,False
2024-07-08,GBP,2996.94,False,False
2024-07-08,USD,2513.0845,False,False
2024-07-09,GBP,3012.3018,False,False
2024-07-09,USD,2513.9457,False,False
2024-07-10,GBP,3032.02,False,False
2024-07-10,USD,2533.1803,False,False
2024-07-11,GBP,3052.32,False,False
2024-07-11,USD,2521.2097,False,False
2024-07-12,GBP,3067.8061,False,False
2024-07-12,USD,2529.7003,False,False
2024-07-13,GBP,3067.8061,True,False
2024-07-13,USD,2529.7003,True,False
2024-07-14,GBP,3067.8061,True,False
2024-07-14,USD,2529.7003,True,False
2024-07-15,GBP,2993.31,False,False
2024-07-15,USD,2534.002,False,False
2024-07-16,GBP,2969.7071,False,False
2024-07-16,USD,2552.89,False,False
2024-07-17,GBP,2969.7071,True,False
2024-07-17,USD,2552.89,True,False
2024-07-18,GBP,2953.0624,False,False
2024-07-18,USD,2539.3856,False,False
2024-07-19,GBP,2952.33,False,False
2024-07-19,USD,2531.7764,False,False
2024-07-20,GBP,2952.33,True,False
2024-07-20,USD,2531.7764,True,False
2024-07-21,GBP,2952.33,True,False
2024-07-21,USD,2531.7764,True,False
2024-07-22,GBP,2969.0199,False,False
2024-07-22,USD,2544.3163,False,False
2024-07-23,GBP,2962.5347,False,False
2024-07-23,USD,2552.74,False,False
2024-07-24,GBP,2975.23,False,False
2024-07-24,USD,2559.9441,False,False
2024-07-25,GBP,2974.1707,False,False
2024-07-25,USD,2589.7019,False,False
2024-07-26,GBP,2980.714,False,False
2024-07-26,USD,2612.05,False,False
2024-07-27,GBP,2980.714,True,False
2024-07-27,USD,2612.05,True,False
2024-07-28,GBP,2980.714,True,False
2024-07-28,USD,2612.05,True,False
2024-07-29,GBP,2949.3255,False,False
2024-07-29,USD,2591.4469,False,False
2024-07-30,GBP,2963.51,False,False
2024-07-30,USD,2608.84,False,False
2024-07-31,GBP,2951.12,False,False
2024-07-31,USD,2639.57,False,False
2024-08-01,GBP,2946.3483,False,False
2024-08-01,USD,2619.25,False,False
2024-08-02,GBP,2945.2051,False,False
2024-08-02,USD,2625.6,False,False
2024-08-03,GBP,2945.2051,True,False
2024-08-03,USD,2625.6,True,False
2024-08-04,GBP,2945.2051,True,False
2024-08-04,USD,2625.6,True,False
2024-08-05,GBP,2950.06,False,False
2024-08-05,USD,2640.4144,False,False
2024-08-06,GBP,2935.1599,False,False
2024-08-06,USD,2701.23,False,False
2024-08-07,GBP,2924.3201,False,False
2024-08-07,USD,2701.5692,False,False
2024-08-08,GBP,2924.82,False,False
2024-08-08,USD,2707.0009,False,False
2024-08-09,GBP,2929.95,False,False
2024-08-09,USD,2722.23,False,False
2024-08-10,GBP,2929.95,True,False
2024-08-10,USD,2722.23,True,False
2024-08-11,GBP,2929.95,True,False
2024-08-11,USD,2722.23,True,False
2024-08-12,GBP,2965.9717,False,False
2024-08-12,USD,2769.8233,False,False
2024-08-13,GBP,2979.3258,False,False
2024-08-13,USD,2773.5967,False,False
2024-08-14,GBP,3010.537,False,False
2024-08-14,USD,2768.2471,False,False
2024-08-15,GBP,2993.5077,False,False
2024-08-15,USD,2774.06,False,False
2024-08-16,GBP,3009.54,False,False
2024-08-16,USD,2806.97,False,False
2024-08-17,GBP,3009.54,True,False
2024-08-17,USD,2806.97,True,False
2024-08-18,GBP,3009.54,True,False
2024-08-18,USD,2806.97,True,False
2024-08-19,GBP,3009.46,False,False
2024-08-19,USD,2867.7167,False,False
2024-08-20,GBP,3006.1938,False,False
2024-08-20,USD,2863.8108,False,False
2024-08-21,GBP,3008.9659,False,False
2024-08-21,USD,2880.85,False,False
2024-08-22,GBP,3011.6106,False,False
2024-08-22,USD,2886.06,False,False
2024-08-23,GBP,3071.77,False,False
2024-08-23,USD,2858.18,False,False
2024-08-24,GBP,3071.77,True,False
2024-08-24,USD,2858.18,True,False
2024-08-25,GBP,3071.77,True,False
2024-08-25,USD,2858.18,True,False
2024-08-26,GBP,3063.88,False,False
2024-08-26,USD,2865.18,False,False
2024-08-27,GBP,3054.82,False,False
2024-08-27,USD,2812.8282,False,False
2024-08-28,GBP,3054.82,True,False
2024-08-28,USD,2812.8282,True,False
2024-08-29,GBP,3067.222,False,False
2024-08-29,USD,2766.8655,False,False
2024-08-30,GBP,3067.222,True,False
2024-08-30,USD,2766.8655,True,False
2024-08-31,GBP,3067.222,True,False
2024-08-31,USD,2766.8655,True,False
2024-09-01,GBP,3067.222,True,False
2024-09-01,USD,2766.8655,True,False
2024-09-02,GBP,3054.1757,False,False
2024-09-02,USD,2793.8039,False,False
2024-09-03,GBP,3054.1757,True,False
2024-09-03,USD,2793.8039,True,False
2024-09-04,GBP,3035.81,False,False
2024-09-04,USD,2812.04,False,False
2024-09-05,GBP,3060.919,False,False
2024-09-05,USD,2820.59,False,False
2024-09-06,GBP,3057.4672,False,False
2024-09-06,USD,2817.0248,False,False
2024-09-07,GBP,3057.4672,True,False
2024-09-07,USD,2817.0248,True,False
2024-09-08,GBP,3057.4672,True,False
2024-09-08,USD,2817.0248,True,False
2024-09-09,GBP,3046.4866,False,False
2024-09-09,USD,2816.75,False,False
2024-09-10,GBP,3049.3577,False,False
2024-09-10,USD,2796.9722,False,False
2024-09-11,GBP,3054.88,False,False
2024-09-11,USD,2793.46,False,False
2024-09-12,GBP,3066.91,False,False
2024-09-12,USD,2813.3234,False,False
2024-09-13,GBP,3075.4166,False,False
2024-09-13,USD,2822.33,False,False
2024-09-14,GBP,3075.4166,True,False
2024-09-14,USD,2822.33,True,False
2024-09-15,GBP,3075.4166,True,False
2024-09-15,USD,2822.33,True,False
2024-09-16,GBP,3056.649,False,False
2024-09-16,USD,2827.4035,False,False
2024-09-17,GBP,3030.93,False,False
2024-09-17,USD,2839.3894,False,False
2024-09-18,GBP,3043.3844,False,False
2024-09-18,USD,2853.08,False,False
2024-09-19,GBP,3040.9778,False,False
2024-09-19,USD,2839.1788,False,False
2024-09-20,GBP,3042.973,False,False
2024-09-20,USD,2846.7053,False,False
2024-09-21,GBP,3042.973,True,False
2024-09-21,USD,2846.7053,True,False
2024-09-22,GBP,3042.973,True,False
2024-09-22,USD,2846.7053,True,False
2024-09-23,GBP,3041.65,False,False
2024-09-23,USD,2775.1,False,False
2024-09-24,GBP,3049.26,False,False
2024-09-24,USD,2784.21,False,False
2024-09-25,GBP,3039.0,False,False
2024-09-25,USD,2807.8961,False,False
2024-09-26,GBP,3033.22,False,False
2024-09-26,USD,2804.711,False,False
2024-09-27,GBP,3060.549,False,False
2024-09-27,USD,2811.0826,False,False
2024-09-28,GBP,3060.549,True,False
2024-09-28,USD,2811.0826,True,False
2024-09-29,GBP,3060.549,True,False
2024-09-29,USD,2811.0826,True,False
2024-09-30,GBP,3040.6034,False,False
2024-09-30,USD,2806.2053,False,False
2024-10-01,GBP,3033.5,False,False
2024-10-01,USD,2814.0307,False,False
2024-10-02,GBP,3052.32,False,False
2024-10-02,USD,2830.04,False,False
2024-10-03,GBP,3056.97,False,False
2024-10-03,USD,2841.16,False,False
2024-10-04,GBP,3069.6909,False,False
2024-10-04,USD,2827.32,False,False
2024-10-05,GBP,3069.6909,True,False
2024-10-05,USD,2827.32,True,False
2024-10-06,GBP,3069.6909,True,False
2024-10-06,USD,2827.32,True,False
2024-10-07,GBP,3094.59,False,False
2024-10-07,USD,2842.1935,False,False
2024-10-08,GBP,3106.5238,False,False
2024-10-08,USD,2835.71,False,False
2024-10-09,GBP,3097.9993,False,False
2024-10-09,USD,2817.741,False,False
2024-10-10,GBP,3118.5002,False,False
2024-10-10,USD,2816.4663,False,False
2024-10-11,GBP,3119.6582,False,False
2024-10-11,USD,2806.06,False,False
2024-10-12,GBP,3119.6582,True,False
2024-10-12,USD,2806.06,True,False
2024-10-13,GBP,3119.6582,True,False
2024-10-13,USD,2806.06,True,False
2024-10-14,GBP,3124.1263,False,False
2024-10-14,USD,2846.1019,False,False
2024-10-15,GBP,3079.2601,False,False
2024-10-15,USD,2848.3343,False,False
2024-10-16,GBP,3077.9481,False,False
2024-10-16,USD,2874.068,False,False
2024-10-17,GBP,3071.41,False,False
2024-10-17,USD,2861.7892,False,False
2024-10-18,GBP,3041.2194,False,False
2024-10-18,USD,2901.225,False,False
2024-10-19,GBP,3041.2194,True,False
2024-10-19,USD,2901.225,True,False
2024-10-20,GBP,3041.2194,True,False
2024-10-20,USD,2901.225,True,False
2024-10-21,GBP,3014.4873,False,False
2024-10-21,USD,3012.6576,False,False
2024-10-22,GBP,3029.0878,False,False
2024-10-22,USD,3002.4495,False,False
2024-10-23,GBP,3046.31,False,False
2024-10-23,USD,2965.8528,False,False
2024-10-24,GBP,3017.97,False,False
2024-10-24,USD,2977.7648,False,False
2024-10-25,GBP,3014.55,False,False
2024-10-25,USD,2974.02,False,False
2024-10-26,GBP,3014.55,True,False
2024-10-26,USD,2974.02,True,False
2024-10-27,GBP,3014.55,True,False
2024-10-27,USD,2974.02,True,False
2024-10-28,GBP,3109.4641,False,False
2024-10-28,USD,2963.37,False,False
2024-10-29,GBP,3106.9383,False,False
2024-10-29,USD,2940.34,False,False
2024-10-30,GBP,3129.7143,False,False
2024-10-30,USD,2915.2897,False,False
2024-10-31,GBP,3134.3563,False,False
2024-10-31,USD,2939.9933,False,False
2024-11-01,GBP,3150.61,False,False
2024-11-01,USD,2942.6678,False,False
2024-11-02,GBP,3150.61,True,False
2024-11-02,USD,2942.6678,True,False
2024-11-03,GBP,3150.61,True,False
2024-11-03,USD,2942.6678,True,False
2024-11-04,GBP,3165.8562,False,False
2024-11-04,USD,2972.2868,False,False
2024-11-05,GBP,3174.88,False,False
2024-11-05,USD,3017.08,False,False
2024-11-06,GBP,3172.7629,False,False
2024-11-06,USD,3031.72,False,False
2024-11-07,GBP,3201.2616,False,False
2024-11-07,USD,3056.93,False,False
2024-11-08,GBP,3248.43,False,False
2024-11-08,USD,3064.2609,False,False
2024-11-09,GBP,3248.43,True,False
2024-11-09,USD,3064.2609,True,False
2024-11-10,GBP,3248.43,True,False
2024-11-10,USD,3064.2609,True,False
2024-11-11,GBP,3318.7872,False,False
2024-11-11,USD,3071.4489,False,False
2024-11-12,GBP,3311.9356,False,False
2024-11-12,USD,3059.45,False,False
2024-11-13,GBP,3297.01,False,False
2024-11-13,USD,3051.1335,False,False
2024-11-14,GBP,3281.8801,False,False
2024-11-14,USD,3026.88,False,False
2024-11-15,GBP,3276.7236,False,False
2024-11-15,USD,3002.8729,False,False
2024-11-16,GBP,3276.7236,True,False
2024-11-16,USD,3002.8729,True,False
2024-11-17,GBP,3276.7236,True,False
2024-11-17,USD,3002.8729,True,False
2024-11-18,GBP,3276.7236,True,False
2024-11-18,USD,3002.8729,True,False
2024-11-19,GBP,3301.27,False,False
2024-11-19,USD,2952.7354,False,False
2024-11-20,GBP,3336.4224,False,False
2024-11-20,USD,2951.18,False,False
2024-11-21,GBP,3340.6694,False,False
2024-11-21,USD,2956.3284,False,False
2024-11-22,GBP,3353.69,False,False
2024-11-22,USD,2955.43,False,False
2024-11-23,GBP,3353.69,True,False
2024-11-23,USD,2955.43,True,False
2024-11-24,GBP,3353.69,True,False
2024-11-24,USD,2955.43,True,False
2024-11-25,GBP,3366.12,False,False
2024-11-25,USD,2979.989,False,False
2024-11-26,GBP,3378.8975,False,False
2024-11-26,USD,3015.1826,False,False
2024-11-27,GBP,3394.5117,False,False
2024-11-27,USD,3056.5365,False,False
2024-11-28,GBP,3387.0811,False,False
2024-11-28,USD,3089.8618,False,False
2024-11-29,GBP,3406.9223,False,False
2024-11-29,USD,3102.52,False,False
2024-11-30,GBP,3406.9223,True,False
2024-11-30,USD,3102.52,True,False
2024-12-01,GBP,3406.9223,True,False
2024-12-01,USD,3102.52,True,False
2024-12-02,GBP,3393.73,False,False
2024-12-02,USD,3149.9706,False,False
2024-12-03,GBP,3393.73,True,False
2024-12-03,USD,3149.9706,True,False
2024-12-04,GBP,3398.7529,False,False
2024-12-04,USD,3162.8258,False,False
