rate_date,from_currency,to_currency,rate,is_filled,source_rate_date,is_corrected,original_rate
2024-01-20,EUR,NGN,1463.5685,True,2024-01-19,False,1463.5685
2024-01-21,EUR,NGN,1463.5685,True,2024-01-19,False,1463.5685
2024-01-22,EUR,NGN,1464.8349,False,2024-01-22,False,1464.8349
2024-01-23,EUR,NGN,1469.825,False,2024-01-23,False,1469.825
2024-01-24,EUR,NGN,1473.83,False,2024-01-24,False,1473.83
2024-01-25,EUR,NGN,1473.0541,False,2024-01-25,False,1473.0541
2024-01-26,EUR,NGN,1483.2472,False,2024-01-26,False,1483.2472
2024-01-27,EUR,NGN,1483.2472,True,2024-01-26,False,1483.2472
2024-01-28,EUR,NGN,1483.2472,True,2024-01-26,False,1483.2472
2024-01-29,EUR,NGN,1976.6761,False,2024-01-29,False,1976.6761
2024-01-30,EUR,NGN,1960.1592,False,2024-01-30,False,1960.1592
2024-01-31,EUR,NGN,1964.27,False,2024-01-31,False,1964.27
2024-02-01,EUR,NGN,1950.99,False,2024-02-01,False,1950.99
2024-02-02,EUR,NGN,1949.77,False,2024-02-02,False,1949.77
2024-02-03,EUR,NGN,1949.77,True,2024-02-02,False,1949.77
2024-02-04,EUR,NGN,1949.77,True,2024-02-02,False,1949.77
2024-02-05,EUR,NGN,1977.3429,False,2024-02-05,False,1977.3429
2024-02-06,EUR,NGN,1996.61,False,2024-02-06,False,1996.61
2024-02-07,EUR,NGN,1989.0291,False,2024-02-07,False,1989.0291
2024-02-08,EUR,NGN,1987.39,False,2024-02-08,False,1987.39
2024-02-09,EUR,NGN,1979.7259,False,2024-02-09,False,1979.7259
2024-02-10,EUR,NGN,1979.7259,True,2024-02-09,False,1979.7259
2024-02-11,EUR,NGN,1979.7259,True,2024-02-09,False,1979.7259
2024-02-12,EUR,NGN,1986.35,False,2024-02-12,False,1986.35
2024-02-13,EUR,NGN,1989.5689,False,2024-02-13,False,1989.5689
2024-02-14,EUR,NGN,1985.6831,False,2024-02-14,False,1985.6831
2024-02-15,EUR,NGN,2003.6404,False,2024-02-15,False,2003.6404
2024-02-16,EUR,NGN,1985.65,False,2024-02-16,False,1985.65
2024-02-17,EUR,NGN,1985.65,True,2024-02-16,False,1985.65
2024-02-18,EUR,NGN,1985.65,True,2024-02-16,False,1985.65
2024-02-19,EUR,NGN,2037.0133,False,2024-02-19,False,2037.0133
2024-02-20,EUR,NGN,2037.45,False,2024-02-20,False,2037.45
2024-02-21,EUR,NGN,2043.56,False,2024-02-21,False,2043.56
2024-02-22,EUR,NGN,2050.1478,False,2024-02-22,False,2050.1478
2024-02-23,EUR,NGN,2050.1478,True,2024-02-22,False,2050.1478
2024-02-24,EUR,NGN,2050.1478,True,2024-02-22,False,2050.1478
2024-02-25,EUR,NGN,2050.1478,True,2024-02-22,False,2050.1478
2024-02-26,EUR,NGN,2065.1002,False,2024-02-26,False,2065.1002
2024-02-27,EUR,NGN,2072.0792,False,2024-02-27,False,2072.0792
2024-02-28,EUR,NGN,2075.3849,False,2024-02-28,False,2075.3849
2024-02-29,EUR,NGN,2075.3849,True,2024-02-28,False,2075.3849
2024-03-01,EUR,NGN,2060.6412,False,2024-03-01,False,2060.6412
2024-03-02,EUR,NGN,2060.6412,True,2024-03-01,False,2060.6412
2024-03-03,EUR,NGN,2060.6412,True,2024-03-01,False,2060.6412
2024-03-04,EUR,NGN,2060.6412,True,2024-03-01,False,2060.6412
2024-03-05,EUR,NGN,2074.32,False,2024-03-05,False,2074.32
2024-03-06,EUR,NGN,2074.7871,False,2024-03-06,False,2074.7871
2024-03-07,EUR,NGN,2088.3796,False,2024-03-07,False,2088.3796
2024-03-08,EUR,NGN,2095.44,False,2024-03-08,False,2095.44
2024-03-09,EUR,NGN,2095.44,True,2024-03-08,False,2095.44
2024-03-10,EUR,NGN,2095.44,True,2024-03-08,False,2095.44
2024-03-11,EUR,NGN,2107.4643,False,2024-03-11,False,2107.4643
2024-03-12,EUR,NGN,2118.4635,False,2024-03-12,False,2118.4635
2024-03-13,EUR,NGN,2104.35,False,2024-03-13,False,2104.35
2024-03-14,EUR,NGN,2110.3131,False,2024-03-14,False,2110.3131
2024-03-15,EUR,NGN,2133.9242,False,2024-03-15,False,2133.9242
2024-03-16,EUR,NGN,2133.9242,True,2024-03-15,False,2133.9242
2024-03-17,EUR,NGN,2133.9242,True,2024-03-15,False,2133.9242
2024-03-18,EUR,NGN,2140.59,False,2024-03-18,False,2140.59
2024-03-19,EUR,NGN,2120.431,False,2024-03-19,False,2120.431
2024-03-20,EUR,NGN,2125.1053,False,2024-03-20,False,2125.1053
2024-03-21,EUR,NGN,2133.15,False,2024-03-21,False,2133.15
2024-03-22,EUR,NGN,2132.629,False,2024-03-22,False,2132.629
2024-03-23,EUR,NGN,2132.629,True,2024-03-22,False,2132.629
2024-03-24,EUR,NGN,2132.629,True,2024-03-22,False,2132.629
2024-03-25,EUR,NGN,2148.3736,False,2024-03-25,False,2148.3736
2024-03-26,EUR,NGN,2143.24,False,2024-03-26,False,2143.24
2024-03-27,EUR,NGN,2143.8282,False,2024-03-27,False,2143.8282
2024-03-28,EUR,NGN,2127.9713,False,2024-03-28,False,2127.9713
2024-03-29,EUR,NGN,2135.174,False,2024-03-29,False,2135.174
2024-03-30,EUR,NGN,2135.174,True,2024-03-29,False,2135.174
2024-03-31,EUR,NGN,2135.174,True,2024-03-29,False,2135.174
2024-04-01,EUR,NGN,2176.48,False,2024-04-01,False,2176.48
2024-04-02,EUR,NGN,2198.5304,False,2024-04-02,False,2198.5304
2024-04-03,EUR,NGN,2233.634,False,2024-04-03,False,2233.634
2024-04-04,EUR,NGN,2228.1291,False,2024-04-04,False,2228.1291
2024-04-05,EUR,NGN,2243.36,False,2024-04-05,False,2243.36
2024-04-06,EUR,NGN,2243.36,True,2024-04-05,False,2243.36
2024-04-07,EUR,NGN,2243.36,True,2024-04-05,False,2243.36
2024-04-08,EUR,NGN,2247.93,False,2024-04-08,False,2247.93
2024-04-09,EUR,NGN,2247.93,True,2024-04-08,False,2247.93
2024-04-10,EUR,NGN,2270.5,False,2024-04-10,False,2270.5
2024-04-11,EUR,NGN,2298.93,False,2024-04-11,False,2298.93
2024-04-12,EUR,NGN,2285.8808,False,2024-04-12,False,2285.8808
2024-04-13,EUR,NGN,2285.8808,True,2024-04-12,False,2285.8808
2024-04-14,EUR,NGN,2285.8808,True,2024-04-12,False,2285.8808
2024-04-15,EUR,NGN,2267.7191,False,2024-04-15,False,2267.7191
2024-04-16,EUR,NGN,2269.2636,False,2024-04-16,False,2269.2636
2024-04-17,EUR,NGN,2268.304,False,2024-04-17,False,2268.304
2024-04-18,EUR,NGN,2289.592,False,2024-04-18,False,2289.592
2024-04-19,EUR,NGN,2315.55,False,2024-04-19,False,2315.55
2024-04-20,EUR,NGN,2315.55,True,2024-04-19,False,2315.55
2024-04-21,EUR,NGN,2315.55,True,2024-04-19,False,2315.55
2024-04-22,EUR,NGN,2340.9838,False,2024-04-22,False,2340.9838
2024-04-23,EUR,NGN,2331.55,False,2024-04-23,False,2331.55
2024-04-24,EUR,NGN,2342.7,False,2024-04-24,False,2342.7
2024-04-25,EUR,NGN,2317.439,False,2024-04-25,False,2317.439
2024-04-26,EUR,NGN,2304.83,False,2024-04-26,False,2304.83
2024-04-27,EUR,NGN,2304.83,True,2024-04-26,False,2304.83
2024-04-28,EUR,NGN,2304.83,True,2024-04-26,False,2304.83
2024-04-29,EUR,NGN,2293.677,False,2024-04-29,False,2293.677
2024-04-30,EUR,NGN,2312.34,False,2024-04-30,False,2312.34
2024-05-01,EUR,NGN,2306.17,False,2024-05-01,False,2306.17
2024-05-02,EUR,NGN,2318.6162,False,2024-05-02,False,2318.6162
2024-05-03,EUR,NGN,2320.9906,False,2024-05-03,False,2320.9906
2024-05-04,EUR,NGN,2320.9906,True,2024-05-03,False,2320.9906
2024-05-05,EUR,NGN,2320.9906,True,2024-05-03,False,2320.9906
2024-05-06,EUR,NGN,2319.233,False,2024-05-06,False,2319.233
2024-05-07,EUR,NGN,2332.9753,False,2024-05-07,False,2332.9753
2024-05-08,EUR,NGN,2307.8776,False,2024-05-08,False,2307.8776
2024-05-09,EUR,NGN,2339.5337,False,2024-05-09,False,2339.5337
2024-05-10,EUR,NGN,2337.8972,False,2024-05-10,False,2337.8972
2024-05-11,EUR,NGN,2337.8972,True,2024-05-10,False,2337.8972
2024-05-12,EUR,NGN,2337.8972,True,2024-05-10,False,2337.8972
2024-05-13,EUR,NGN,2300.23,False,2024-05-13,False,2300.23
2024-05-14,EUR,NGN,2292.6049,False,2024-05-14,False,2292.6049
2024-05-15,EUR,NGN,2274.79,False,2024-05-15,False,2274.79
2024-05-16,EUR,NGN,2289.93,False,2024-05-16,False,2289.93
2024-05-17,EUR,NGN,2305.84,False,2024-05-17,False,2305.84
2024-05-18,EUR,NGN,2305.84,True,2024-05-17,False,2305.84
2024-05-19,EUR,NGN,2305.84,True,2024-05-17,False,2305.84
2024-05-20,EUR,NGN,2338.9135,False,2024-05-20,False,2338.9135
2024-05-21,EUR,NGN,2322.5578,False,2024-05-21,False,2322.5578
2024-05-22,EUR,NGN,2328.196,False,2024-05-22,False,2328.196
2024-05-23,EUR,NGN,2313.0389,False,2024-05-23,False,2313.0389
2024-05-24,EUR,NGN,2320.9498,False,2024-05-24,False,2320.9498
2024-05-25,EUR,NGN,2320.9498,True,2024-05-24,False,2320.9498
2024-05-26,EUR,NGN,2320.9498,True,2024-05-24,False,2320.9498
2024-05-27,EUR,NGN,2306.9966,False,2024-05-27,False,2306.9966
2024-05-28,EUR,NGN,2334.05,False,2024-05-28,False,2334.05
2024-05-29,EUR,NGN,2366.74,False,2024-05-29,False,2366.74
2024-05-30,EUR,NGN,2352.9792,False,2024-05-30,False,2352.9792
2024-05-31,EUR,NGN,2355.1,False,2024-05-31,False,2355.1
2024-06-01,EUR,NGN,2355.1,True,2024-05-31,False,2355.1
2024-06-02,EUR,NGN,2355.1,True,2024-05-31,False,2355.1
2024-06-03,EUR,NGN,2344.96,False,2024-06-03,False,2344.96
2024-06-04,EUR,NGN,2361.4813,False,2024-06-04,False,2361.4813
2024-06-05,EUR,NGN,2356.1662,False,2024-06-05,False,2356.1662
2024-06-06,EUR,NGN,2328.43,False,2024-06-06,False,2328.43
2024-06-07,EUR,NGN,2326.19,False,2024-06-07,False,2326.19
2024-06-08,EUR,NGN,2326.19,True,2024-06-07,False,2326.19
2024-06-09,EUR,NGN,2326.19,True,2024-06-07,False,2326.19
2024-06-10,EUR,NGN,2384.6304,False,2024-06-10,False,2384.6304
2024-06-11,EUR,NGN,2417.4428,False,2024-06-11,False,2417.4428
2024-06-12,EUR,NGN,2417.4428,True,2024-06-11,False,2417.4428
2024-06-13,EUR,NGN,2441.99,False,2024-06-13,False,2441.99
2024-06-14,EUR,NGN,2487.6331,False,2024-06-14,False,2487.6331
2024-06-15,EUR,NGN,2487.6331,True,2024-06-14,False,2487.6331
2024-06-16,EUR,NGN,2487.6331,True,2024-06-14,False,2487.6331
2024-06-17,EUR,NGN,2477.1398,False,2024-06-17,False,2477.1398
2024-06-18,EUR,NGN,2468.6527,False,2024-06-18,False,2468.6527
2024-06-19,EUR,NGN,2476.8203,False,2024-06-19,False,2476.8203
2024-06-20,EUR,NGN,2484.66,False,2024-06-20,False,2484.66
2024-06-21,EUR,NGN,2487.75,False,2024-06-21,False,2487.75
2024-06-22,EUR,NGN,2487.75,True,2024-06-21,False,2487.75
2024-06-23,EUR,NGN,2487.75,True,2024-06-21,False,2487.75
2024-06-24,EUR,NGN,2543.81,False,2024-06-24,False,2543.81
2024-06-25,EUR,NGN,2536.4804,False,2024-06-25,False,2536.4804
2024-06-26,EUR,NGN,2543.566,False,2024-06-26,False,2543.566
2024-06-27,EUR,NGN,2535.5968,False,2024-06-27,False,2535.5968
2024-06-28,EUR,NGN,2536.536,False,2024-06-28,False,2536.536
2024-06-29,EUR,NGN,2536.536,True,2024-06-28,False,2536.536
2024-06-30,EUR,NGN,2536.536,True,2024-06-28,False,2536.536
2024-07-01,EUR,NGN,2549.0288,False,2024-07-01,False,2549.0288
2024-07-02,EUR,NGN,2554.64,False,2024-07-02,False,2554.64
2024-07-03,EUR,NGN,2549.702,False,2024-07-03,False,2549.702
2024-07-04,EUR,NGN,2547.4616,False,2024-07-04,False,2547.4616
2024-07-05,EUR,NGN,2577.6013,False,2024-07-05,False,2577.6013
2024-07-06,EUR,NGN,2577.6013,True,2024-07-05,False,2577.6013
2024-07-07,EUR,NGN,2577.6013,True,2024-07-05,False,2577.6013
2024-07-08,EUR,NGN,2616.829,False,2024-07-08,False,2616.829
2024-07-09,EUR,NGN,2616.7482,False,2024-07-09,False,2616.7482
2024-07-10,EUR,NGN,2652.48,False,2024-07-10,False,2652.48
2024-07-11,EUR,NGN,2639.4,False,2024-07-11,False,2639.4
2024-07-12,EUR,NGN,2658.61,False,2024-07-12,False,2658.61
2024-07-13,EUR,NGN,2658.61,True,2024-07-12,False,2658.61
2024-07-14,EUR,NGN,2658.61,True,2024-07-12,False,2658.61
2024-07-15,EUR,NGN,2686.3645,False,2024-07-15,False,2686.3645
2024-07-16,EUR,NGN,2681.45,False,2024-07-16,False,2681.45
2024-07-17,EUR,NGN,2681.45,True,2024-07-16,False,2681.45
2024-07-18,EUR,NGN,2694.497,False,2024-07-18,False,2694.497
2024-07-19,EUR,NGN,2709.76,False,2024-07-19,False,2709.76
2024-07-20,EUR,NGN,2709.76,True,2024-07-19,False,2709.76
2024-07-21,EUR,NGN,2709.76,True,2024-07-19,False,2709.76
2024-07-22,EUR,NGN,2724.59,False,2024-07-22,False,2724.59
2024-07-23,EUR,NGN,2708.48,False,2024-07-23,False,2708.48
2024-07-24,EUR,NGN,2701.2469,False,2024-07-24,False,2701.2469
2024-07-25,EUR,NGN,2691.55,False,2024-07-25,False,2691.55
2024-07-26,EUR,NGN,2709.47,False,2024-07-26,False,2709.47
2024-07-27,EUR,NGN,2709.47,True,2024-07-26,False,2709.47
2024-07-28,EUR,NGN,2709.47,True,2024-07-26,False,2709.47
2024-07-29,EUR,NGN,2734.91,False,2024-07-29,False,2734.91
2024-07-30,EUR,NGN,2751.1336,False,2024-07-30,False,2751.1336
2024-07-31,EUR,NGN,2761.6671,False,2024-07-31,False,2761.6671
2024-08-01,EUR,NGN,2765.7743,False,2024-08-01,False,2765.7743
2024-08-02,EUR,NGN,2758.83,False,2024-08-02,False,2758.83
2024-08-03,EUR,NGN,2758.83,True,2024-08-02,False,2758.83
2024-08-04,EUR,NGN,2758.83,True,2024-08-02,False,2758.83
2024-08-05,EUR,NGN,2766.6397,False,2024-08-05,False,2766.6397
2024-08-06,EUR,NGN,2760.3187,False,2024-08-06,False,2760.3187
2024-08-07,EUR,NGN,2746.26,False,2024-08-07,False,2746.26
2024-08-08,EUR,NGN,2761.4506,False,2024-08-08,False,2761.4506
2024-08-09,EUR,NGN,2770.2594,False,2024-08-09,False,2770.2594
2024-08-10,EUR,NGN,2770.2594,True,2024-08-09,False,2770.2594
2024-08-11,EUR,NGN,2770.2594,True,2024-08-09,False,2770.2594
2024-08-12,EUR,NGN,2815.3773,False,2024-08-12,False,2815.3773
2024-08-13,EUR,NGN,2807.81,False,2024-08-13,False,2807.81
2024-08-14,EUR,NGN,2840.64,False,2024-08-14,False,2840.64
2024-08-15,EUR,NGN,2866.7178,False,2024-08-15,False,2866.7178
2024-08-16,EUR,NGN,2876.2731,False,2024-08-16,False,2876.2731
2024-08-17,EUR,NGN,2876.2731,True,2024-08-16,False,2876.2731
2024-08-18,EUR,NGN,2876.2731,True,2024-08-16,False,2876.2731
2024-08-19,EUR,NGN,2918.6075,False,2024-08-19,False,2918.6075
2024-08-20,EUR,NGN,2933.5771,False,2024-08-20,False,2933.5771
2024-08-21,EUR,NGN,2952.1265,False,2024-08-21,False,2952.1265
2024-08-22,EUR,NGN,2959.3376,False,2024-08-22,False,2959.3376
2024-08-23,EUR,NGN,3000.5525,False,2024-08-23,False,3000.5525
2024-08-24,EUR,NGN,3000.5525,True,2024-08-23,False,3000.5525
2024-08-25,EUR,NGN,3000.5525,True,2024-08-23,False,3000.5525
2024-08-26,EUR,NGN,3030.9186,False,2024-08-26,False,3030.9186
2024-08-27,EUR,NGN,3020.62,False,2024-08-27,False,3020.62
2024-08-28,EUR,NGN,3020.62,True,2024-08-27,False,3020.62
2024-08-29,EUR,NGN,3008.48,False,2024-08-29,False,3008.48
2024-08-30,EUR,NGN,3008.48,True,2024-08-29,False,3008.48
2024-08-31,EUR,NGN,3008.48,True,2024-08-29,False,3008.48
2024-09-01,EUR,NGN,3008.48,True,2024-08-29,False,3008.48
2024-09-02,EUR,NGN,3100.1099,False,2024-09-02,False,3100.1099
2024-09-03,EUR,NGN,3100.1099,True,2024-09-02,False,3100.1099
2024-09-04,EUR,NGN,3155.56,False,2024-09-04,False,3155.56
2024-09-05,EUR,NGN,3171.0533,False,2024-09-05,False,3171.0533
2024-09-06,EUR,NGN,3170.07,False,2024-09-06,False,3170.07
2024-09-07,EUR,NGN,3170.07,True,2024-09-06,False,3170.07
2024-09-08,EUR,NGN,3170.07,True,2024-09-06,False,3170.07
2024-09-09,EUR,NGN,3202.6825,False,2024-09-09,False,3202.6825
2024-09-10,EUR,NGN,3230.21,False,2024-09-10,False,3230.21
2024-09-11,EUR,NGN,3235.37,False,2024-09-11,False,3235.37
2024-09-12,EUR,NGN,3260.53,False,2024-09-12,False,3260.53
2024-09-13,EUR,NGN,3284.0576,False,2024-09-13,False,3284.0576
2024-09-14,EUR,NGN,3284.0576,True,2024-09-13,False,3284.0576
2024-09-15,EUR,NGN,3284.0576,True,2024-09-13,False,3284.0576
2024-09-16,EUR,NGN,3279.04,False,2024-09-16,False,3279.04
2024-09-17,EUR,NGN,3285.6,False,2024-09-17,False,3285.6
2024-09-18,EUR,NGN,3248.01,False,2024-09-18,False,3248.01
2024-09-19,EUR,NGN,3262.39,False,2024-09-19,False,3262.39
2024-09-20,EUR,NGN,3278.9861,False,2024-09-20,False,3278.9861
2024-09-21,EUR,NGN,3278.9861,True,2024-09-20,False,3278.9861
2024-09-22,EUR,NGN,3278.9861,True,2024-09-20,False,3278.9861
2024-09-23,EUR,NGN,3306.2462,False,2024-09-23,False,3306.2462
2024-09-24,EUR,NGN,3293.6289,False,2024-09-24,False,3293.6289
2024-09-25,EUR,NGN,3292.2159,False,2024-09-25,False,3292.2159
2024-09-26,EUR,NGN,3328.6026,False,2024-09-26,False,3328.6026
2024-09-27,EUR,NGN,3322.0142,False,2024-09-27,False,3322.0142
2024-09-28,EUR,NGN,3322.0142,True,2024-09-27,False,3322.0142
2024-09-29,EUR,NGN,3322.0142,True,2024-09-27,False,3322.0142
2024-09-30,EUR,NGN,3347.5374,False,2024-09-30,False,3347.5374
2024-10-01,EUR,NGN,3371.6,False,2024-10-01,False,3371.6
2024-10-02,EUR,NGN,3384.0004,False,2024-10-02,False,3384.0004
2024-10-03,EUR,NGN,3394.16,False,2024-10-03,False,3394.16
2024-10-04,EUR,NGN,3415.636,False,2024-10-04,False,3415.636
2024-10-05,EUR,NGN,3415.636,True,2024-10-04,False,3415.636
2024-10-06,EUR,NGN,3415.636,True,2024-10-04,False,3415.636
2024-10-07,EUR,NGN,3458.09,False,2024-10-07,False,3458.09
2024-10-08,EUR,NGN,3477.65,False,2024-10-08,False,3477.65
2024-10-09,EUR,NGN,3484.2793,False,2024-10-09,False,3484.2793
2024-10-10,EUR,NGN,3509.8012,False,2024-10-10,False,3509.8012
2024-10-11,EUR,NGN,3525.2107,False,2024-10-11,False,3525.2107
2024-10-12,EUR,NGN,3525.2107,True,2024-10-11,False,3525.2107
2024-10-13,EUR,NGN,3525.2107,True,2024-10-11,False,3525.2107
2024-10-14,EUR,NGN,3544.96,False,2024-10-14,False,3544.96
2024-10-15,EUR,NGN,3562.81,False,2024-10-15,False,3562.81
2024-10-16,EUR,NGN,3558.2165,False,2024-10-16,False,3558.2165
2024-10-17,EUR,NGN,3567.5679,False,2024-10-17,False,3567.5679
2024-10-18,EUR,NGN,3606.74,False,2024-10-18,False,3606.74
2024-10-19,EUR,NGN,3606.74,True,2024-10-18,False,3606.74
2024-10-20,EUR,NGN,3606.74,True,2024-10-18,False,3606.74
2024-10-21,EUR,NGN,3658.87,False,2024-10-21,False,3658.87
2024-10-22,EUR,NGN,3723.9922,False,2024-10-22,False,3723.9922
2024-10-23,EUR,NGN,3734.76,False,2024-10-23,False,3734.76
2024-10-24,EUR,NGN,3686.79,False,2024-10-24,False,3686.79
2024-10-25,EUR,NGN,3706.1786,False,2024-10-25,False,3706.1786
2024-10-26,EUR,NGN,3706.1786,True,2024-10-25,False,3706.1786
2024-10-27,EUR,NGN,3706.1786,True,2024-10-25,False,3706.1786
2024-10-28,EUR,NGN,3673.7689,False,2024-10-28,False,3673.7689
2024-10-29,EUR,NGN,3675.2876,False,2024-10-29,False,3675.2876
2024-10-30,EUR,NGN,3724.9758,False,2024-10-30,False,3724.9758
2024-10-31,EUR,NGN,3706.3279,False,2024-10-31,False,3706.3279
2024-11-01,EUR,NGN,3698.16,False,2024-11-01,False,3698.16
2024-11-02,EUR,NGN,3698.16,True,2024-11-01,False,3698.16
2024-11-03,EUR,NGN,3698.16,True,2024-11-01,False,3698.16
2024-11-04,EUR,NGN,3742.0654,False,2024-11-04,False,3742.0654
2024-11-05,EUR,NGN,3749.54,False,2024-11-05,False,3749.54
2024-11-06,EUR,NGN,3784.1057,False,2024-11-06,False,3784.1057
2024-11-07,EUR,NGN,3760.9425,False,2024-11-07,False,3760.9425
2024-11-08,EUR,NGN,3797.0277,False,2024-11-08,False,3797.0277
2024-11-09,EUR,NGN,3797.0277,True,2024-11-08,False,3797.0277
2024-11-10,EUR,NGN,3797.0277,True,2024-11-08,False,3797.0277
2024-11-11,EUR,NGN,3821.72,False,2024-11-11,False,3821.72
2024-11-12,EUR,NGN,3779.2458,False,2024-11-12,False,3779.2458
2024-11-13,EUR,NGN,3767.8582,False,2024-11-13,False,3767.8582
2024-11-14,EUR,NGN,3774.68,False,2024-11-14,False,3774.68
2024-11-15,EUR,NGN,3763.92,False,2024-11-15,False,3763.92
2024-11-16,EUR,NGN,3763.92,True,2024-11-15,False,3763.92
2024-11-17,EUR,NGN,3763.92,True,2024-11-15,False,3763.92
2024-11-18,EUR,NGN,3763.92,True,2024-11-15,False,3763.92
2024-11-19,EUR,NGN,3822.82,False,2024-11-19,False,3822.82
2024-11-20,EUR,NGN,3813.6096,False,2024-11-20,False,3813.6096
2024-11-21,EUR,NGN,3813.6955,False,2024-11-21,False,3813.6955
2024-11-22,EUR,NGN,3800.3984,False,2024-11-22,False,3800.3984
2024-11-23,EUR,NGN,3800.3984,True,2024-11-22,False,3800.3984
2024-11-24,EUR,NGN,3800.3984,True,2024-11-22,False,3800.3984
2024-11-25,EUR,NGN,3765.9664,False,2024-11-25,False,3765.9664
2024-11-26,EUR,NGN,3769.2546,False,2024-11-26,False,3769.2546
2024-11-27,EUR,NGN,3767.1765,False,2024-11-27,False,3767.1765
2024-11-28,EUR,NGN,3792.46,False,2024-11-28,False,3792.46
2024-11-29,EUR,NGN,3799.34,False,2024-11-29,False,3799.34
2024-11-30,EUR,NGN,3799.34,True,2024-11-29,False,3799.34
2024-12-01,EUR,NGN,3799.34,True,2024-11-29,False,3799.34
2024-12-02,EUR,NGN,3762.938,False,2024-12-02,False,3762.938
2024-12-03,EUR,NGN,3762.938,True,2024-12-02,False,3762.938
2024-12-04,EUR,NGN,3739.8994,False,2024-12-04,False,3739.8994
2024-12-05,EUR,NGN,3739.8994,True,2024-12-04,False,3739.8994
2024-12-06,EUR,NGN,3765.4003,False,2024-12-06,False,3765.4003
2024-12-07,EUR,NGN,3765.4003,True,2024-12-06,False,3765.4003
2024-12-08,EUR,NGN,3765.4003,True,2024-12-06,False,3765.4003
2024-12-09,EUR,NGN,3820.9466,False,2024-12-09,False,3820.9466
2024-12-10,EUR,NGN,3835.29,False,2024-12-10,False,3835.29
2024-12-11,EUR,NGN,3857.5747,False,2024-12-11,False,3857.5747
2024-12-12,EUR,NGN,3870.1858,False,2024-12-12,False,3870.1858
2024-12-13,EUR,NGN,3920.3336,False,2024-12-13,False,3920.3336
2024-12-14,EUR,NGN,3920.3336,True,2024-12-13,False,3920.3336
2024-12-15,EUR,NGN,3920.3336,True,2024-12-13,False,3920.3336
2024-12-16,EUR,NGN,4000.461,False,2024-12-16,True,40004.61
2024-12-17,EUR,NGN,3989.4014,False,2024-12-17,False,3989.4014
2024-12-18,EUR,NGN,3999.66,False,2024-12-18,False,3999.66
2024-12-19,EUR,NGN,4015.2557,False,2024-12-19,False,4015.2557
2024-12-20,EUR,NGN,4014.3401,False,2024-12-20,False,4014.3401
2024-12-21,EUR,NGN,4014.3401,True,2024-12-20,False,4014.3401
2024-12-22,EUR,NGN,4014.3401,True,2024-12-20,False,4014.3401
2024-12-23,EUR,NGN,4042.3157,False,2024-12-23,False,4042.3157
2024-12-24,EUR,NGN,4134.4021,False,2024-12-24,False,4134.4021
2024-12-25,EUR,NGN,4145.5688,False,2024-12-25,False,4145.5688
2024-12-26,EUR,NGN,4113.7819,False,2024-12-26,False,4113.7819
2024-12-27,EUR,NGN,4132.4606,False,2024-12-27,False,4132.4606
2024-12-28,EUR,NGN,4132.4606,True,2024-12-27,False,4132.4606
2024-12-29,EUR,NGN,4132.4606,True,2024-12-27,False,4132.4606
2024-12-30,EUR,NGN,4105.3603,False,2024-12-30,False,4105.3603
2024-12-31,EUR,NGN,4075.0779,False,2024-12-31,False,4075.0779
2025-01-01,EUR,NGN,4085.8081,False,2025-01-01,False,4085.8081
2025-01-02,EUR,NGN,4117.8662,False,2025-01-02,False,4117.8662
2025-01-03,EUR,NGN,4119.99,False,2025-01-03,False,4119.99
2025-01-04,EUR,NGN,4119.99,True,2025-01-03,False,4119.99
2025-01-05,EUR,NGN,4119.99,True,2025-01-03,False,4119.99
2025-01-06,EUR,NGN,4093.159,False,2025-01-06,True,40931.59
2025-01-07,EUR,NGN,4118.91,False,2025-01-07,False,4118.91
2025-01-08,EUR,NGN,4149.2658,False,2025-01-08,False,4149.2658
2025-01-09,EUR,NGN,4138.9172,False,2025-01-09,False,4138.9172
2025-01-10,EUR,NGN,4177.4203,False,2025-01-10,False,4177.4203
2025-01-11,EUR,NGN,4177.4203,True,2025-01-10,False,4177.4203
2025-01-12,EUR,NGN,4177.4203,True,2025-01-10,False,4177.4203
2025-01-13,EUR,NGN,4165.3211,False,2025-01-13,False,4165.3211
2025-01-14,EUR,NGN,4168.5,False,2025-01-14,False,4168.5
2025-01-15,EUR,NGN,4198.6691,False,2025-01-15,False,4198.6691
2025-01-16,EUR,NGN,4228.449,False,2025-01-16,False,4228.449
2025-01-17,EUR,NGN,4269.23,False,2025-01-17,False,4269.23
2025-01-18,EUR,NGN,4269.23,True,2025-01-17,False,4269.23
2025-01-19,EUR,NGN,4269.23,True,2025-01-17,False,4269.23
2025-01-20,EUR,NGN,4189.3065,False,2025-01-20,False,4189.3065
2025-01-21,EUR,NGN,4219.1314,False,2025-01-21,False,4219.1314
2025-01-22,EUR,NGN,4275.4108,False,2025-01-22,False,4275.4108
2025-01-23,EUR,NGN,4317.4182,False,2025-01-23,False,4317.4182
2025-01-24,EUR,NGN,4293.9,False,2025-01-24,False,4293.9
2025-01-25,EUR,NGN,4293.9,True,2025-01-24,False,4293.9
2025-01-26,EUR,NGN,4293.9,True,2025-01-24,False,4293.9
2025-01-27,EUR,NGN,4344.8863,False,2025-01-27,False,4344.8863
2025-01-28,EUR,NGN,4354.921,False,2025-01-28,False,4354.921
2025-01-29,EUR,NGN,4358.45,False,2025-01-29,False,4358.45
